time,linear_x,angular_z
1778486008226627743,0.07,0.0
1778486008327310433,0.07,0.0
1778486008428165242,0.07,0.0
1778486008529001410,0.07,0.0
1778486008629813272,0.07,0.0
1778486008730682110,0.07,0.0
1778486008831543545,0.07,0.0
1778486008932157222,0.07,0.0
1778486009033072075,0.07,0.0
1778486009133658130,0.07,0.0
1778486009234577596,0.07,0.0
1778486009335520979,0.07,0.0
1778486009436328630,0.07,0.0
1778486009537317197,0.07,0.0
1778486009638080611,0.07,0.0
1778486009738811009,0.07,0.0
1778486009839534658,0.07,0.0
1778486009940382321,0.07,0.0
1778486010041038111,0.07,0.0
1778486010142015518,0.07,0.0
1778486010242792456,0.07,0.0
1778486010343573020,0.07,0.0
1778486010444448502,0.07,0.0
1778486010545105579,0.07,0.0
1778486010646007361,0.07,0.0
1778486010746661105,0.07,0.0
1778486010847311887,0.07,0.0
1778486010948047699,0.07,0.0
1778486011048811775,0.07,0.0
1778486011149513779,0.07,0.0
1778486011250184739,0.07,0.0
1778486011350837377,0.07,0.0
1778486011451497896,0.07,0.0
1778486011552118616,0.07,0.0
1778486011652890646,0.07,0.0
1778486011753772036,0.07,0.0
1778486011854851181,0.07,0.0
1778486011955728784,0.07,0.0
1778486012056428744,0.07,0.0
1778486012157176186,0.07,0.0
1778486012257864007,0.07,0.0
1778486012358716245,0.07,0.0
1778486012459393998,0.07,0.0
1778486012560224689,0.07,0.0
1778486012660874794,0.07,0.0
1778486012761749074,0.07,0.0
1778486012862377131,0.07,0.0
1778486012963102390,0.07,0.0
1778486013064056742,0.07,0.0
1778486013164876978,0.07,0.0
1778486013265577364,0.07,0.0
1778486013366099033,0.07,0.0
1778486013466833067,0.07,0.0
1778486013567765263,0.07,0.0
1778486013668476805,0.07,0.0
1778486013769230101,0.07,0.0
1778486013870004288,0.07,0.0
1778486013970662202,0.07,0.0
1778486014071387559,0.07,0.0
1778486014172068333,0.07,0.0
1778486014272986214,0.07,0.0
1778486014373754092,0.07,0.0
1778486014474475462,0.07,0.0
1778486014575415340,0.07,0.0
1778486014676314440,0.07,0.0
1778486014777194134,0.07,0.0
1778486014878086139,0.07,0.0
1778486014978875865,0.07,0.0
1778486015079751302,0.07,0.0
1778486015180637463,0.07,0.0
1778486015281376173,0.07,0.0
1778486015382312793,0.07,0.0
1778486015483207535,0.07,0.0
1778486015583950163,0.07,0.0
1778486015684915520,0.07,0.0
1778486015785741464,0.07,0.0
1778486015886716382,0.07,0.0
1778486015987541004,0.07,0.0
1778486016088356224,0.07,0.0
1778486016189151658,0.07,0.0
1778486016289840701,0.07,0.0
1778486016390706096,0.07,0.0
1778486016491646397,0.07,0.0
1778486016592472297,0.07,0.0
1778486016693407067,0.07,0.0
1778486016794178900,0.07,0.0
1778486016894944125,0.07,0.0
1778486016995632696,0.07,0.0
1778486017096459515,0.07,0.0
1778486017197290006,0.07,0.0
1778486017297970156,0.07,0.0
1778486017398803514,0.07,0.0
1778486017499557797,0.07,0.0
1778486017600261464,0.07,0.0
1778486017701021006,0.07,0.0
1778486017801635738,0.07,0.0
1778486017902247209,0.07,0.0
1778486018002907642,0.07,0.0
1778486018103582390,0.07,0.0
1778486018204286690,0.07,0.0
1778486018305348802,0.07,0.0
1778486018406198527,0.07,0.0
1778486018507101759,0.07,0.0
1778486018608032108,0.07,0.0
1778486018708756734,0.07,0.0
1778486018809438400,0.07,0.0
1778486018910139827,0.07,0.0
1778486019010978911,0.07,0.0
1778486019111686354,0.07,0.0
1778486019212387049,0.07,0.0
1778486019313277240,0.07,0.0
1778486019414065513,0.07,0.0
1778486019514782186,0.07,0.0
1778486019615698934,0.07,0.0
1778486019716410262,0.07,0.0
1778486019817176165,0.07,0.0
1778486019917760798,0.07,0.0
1778486020018620396,0.07,0.0
1778486020119606182,0.07,0.0
1778486020220545523,0.07,0.0
1778486020321215802,0.07,0.0
1778486020421937927,0.07,0.0
1778486020522662934,0.07,0.0
1778486020623409723,0.07,0.0
1778486020724080171,0.07,0.0
1778486020824761452,0.07,0.0
1778486020925481183,0.07,0.0
1778486021026342590,0.07,0.0
1778486021116533356,0.07500000000000001,0.0
1778486021217222615,0.08,0.0
1778486021318014601,0.08,0.0
1778486021418682546,0.08,0.0
1778486021519400951,0.08,0.0
1778486021575936577,0.085,0.0
1778486021676821078,0.09,0.0
1778486021777743739,0.09,0.0
1778486021878638954,0.09,0.0
1778486021979369416,0.09,0.0
1778486022080087796,0.09,0.0
1778486022180663967,0.09,0.0
1778486022281356350,0.09,0.0
1778486022382229185,0.09,0.0
1778486022483082018,0.09,0.0
1778486022576388963,0.095,0.0
1778486022677070606,0.09999999999999999,0.0
1778486022778013984,0.09999999999999999,0.0
1778486022878980716,0.09999999999999999,0.0
1778486022979750743,0.09999999999999999,0.0
1778486023080691689,0.09999999999999999,0.0
1778486023181333396,0.09999999999999999,0.0
1778486023282199192,0.09999999999999999,0.0
1778486023383076398,0.09999999999999999,0.0
1778486023483770702,0.09999999999999999,0.0
1778486023584649298,0.09999999999999999,0.0
1778486023685535225,0.09999999999999999,0.0
1778486023786220052,0.09999999999999999,0.0
1778486023887197518,0.09999999999999999,0.0
1778486023987844199,0.09999999999999999,0.0
1778486024088662911,0.09999999999999999,0.0
1778486024189590070,0.09999999999999999,0.0
1778486024290408859,0.09999999999999999,0.0
1778486024391296725,0.09999999999999999,0.0
1778486024492216349,0.09999999999999999,0.0
1778486024593093440,0.09999999999999999,0.0
1778486024693873623,0.09999999999999999,0.0
1778486024794800711,0.09999999999999999,0.0
1778486024895643756,0.09999999999999999,0.0
1778486024996329302,0.09999999999999999,0.0
1778486025097212676,0.09999999999999999,0.0
1778486025198158251,0.09999999999999999,0.0
1778486025298746285,0.09999999999999999,0.0
1778486025399384077,0.09999999999999999,0.0
1778486025500232883,0.09999999999999999,0.0
1778486025601165885,0.09999999999999999,0.0
1778486025701946547,0.09999999999999999,0.0
1778486025802705336,0.09999999999999999,0.0
1778486025903488067,0.09999999999999999,0.0
1778486026004150685,0.09999999999999999,0.0
1778486026104906540,0.09999999999999999,0.0
1778486026205668939,0.09999999999999999,0.0
1778486026306414069,0.09999999999999999,0.0
1778486026407170649,0.09999999999999999,0.0
1778486026507755787,0.09999999999999999,0.0
1778486026608580144,0.09999999999999999,0.0
1778486026709268064,0.09999999999999999,0.0
1778486026809883081,0.09999999999999999,0.0
1778486026910605102,0.09999999999999999,0.0
1778486027011195560,0.09999999999999999,0.0
1778486027111849835,0.09999999999999999,0.0
1778486027212542247,0.09999999999999999,0.0
1778486027313070175,0.09999999999999999,0.0
1778486027413739875,0.09999999999999999,0.0
1778486027513998154,0.09999999999999999,0.0
1778486027615016646,0.09999999999999999,0.0
1778486027715726133,0.09999999999999999,0.0
1778486027816663049,0.09999999999999999,0.0
1778486027917528712,0.09999999999999999,0.0
1778486028018177031,0.09999999999999999,0.0
1778486028118846218,0.09999999999999999,0.0
1778486028219450881,0.09999999999999999,0.0
1778486028320238815,0.09999999999999999,0.0
1778486028420913897,0.09999999999999999,0.0
1778486028521574918,0.09999999999999999,0.0
1778486028622404136,0.09999999999999999,0.0
1778486028723081862,0.09999999999999999,0.0
1778486028823963911,0.09999999999999999,0.0
1778486028924596559,0.09999999999999999,0.0
1778486029025301880,0.09999999999999999,0.0
1778486029125821534,0.09999999999999999,0.0
1778486029226624393,0.09999999999999999,0.0
1778486029327318395,0.09999999999999999,0.0
1778486029427960899,0.09999999999999999,0.0
1778486029528738615,0.09999999999999999,0.0
1778486029629547992,0.09999999999999999,0.0
1778486029730482532,0.09999999999999999,0.0
1778486029831216748,0.09999999999999999,0.0
1778486029931849998,0.09999999999999999,0.0
1778486030032700309,0.09999999999999999,0.0
1778486030133516938,0.09999999999999999,0.0
1778486030234391722,0.09999999999999999,0.0
1778486030335318830,0.09999999999999999,0.0
1778486030435889740,0.09999999999999999,0.0
1778486030536835406,0.09999999999999999,0.0
1778486030637740800,0.09999999999999999,0.0
1778486030738445642,0.09999999999999999,0.0
1778486030839220177,0.09999999999999999,0.0
1778486030939885961,0.09999999999999999,0.0
1778486031040668378,0.09999999999999999,0.0
1778486031141567162,0.09999999999999999,0.0
1778486031242202941,0.09999999999999999,0.0
1778486031343149500,0.09999999999999999,0.0
1778486031443972978,0.09999999999999999,0.0
1778486031544737157,0.09999999999999999,0.0
1778486031645547520,0.09999999999999999,0.0
1778486031746230899,0.09999999999999999,0.0
1778486031847062170,0.09999999999999999,0.0
1778486031947710944,0.09999999999999999,0.0
1778486032048372883,0.09999999999999999,0.0
1778486032149059979,0.09999999999999999,0.0
1778486032249727132,0.09999999999999999,0.0
1778486032350623946,0.09999999999999999,0.0
1778486032451490337,0.09999999999999999,0.0
1778486032552306007,0.09999999999999999,0.0
1778486032652935380,0.09999999999999999,0.0
1778486032753609496,0.09999999999999999,0.0
1778486032853790646,0.09999999999999999,0.0
1778486032954088664,0.09999999999999999,0.0
1778486033054342556,0.09999999999999999,0.0
1778486033155375983,0.09999999999999999,0.0
1778486033256010573,0.09999999999999999,0.0
1778486033356840226,0.09999999999999999,0.0
1778486033457495523,0.09999999999999999,0.0
1778486033558367741,0.09999999999999999,0.0
1778486033659014318,0.09999999999999999,0.0
1778486033759720378,0.09999999999999999,0.0
1778486033860386198,0.09999999999999999,0.0
1778486033961057692,0.09999999999999999,0.0
1778486034061686442,0.09999999999999999,0.0
1778486034162364665,0.09999999999999999,0.0
1778486034263168833,0.09999999999999999,0.0
1778486034364017440,0.09999999999999999,0.0
1778486034464779064,0.09999999999999999,0.0
1778486034565678121,0.09999999999999999,0.0
1778486034666504576,0.09999999999999999,0.0
1778486034767127933,0.09999999999999999,0.0
1778486034868051693,0.09999999999999999,0.0
1778486034968907711,0.09999999999999999,0.0
1778486035069686392,0.09999999999999999,0.0
1778486035170521175,0.09999999999999999,0.0
1778486035271259577,0.09999999999999999,0.0
1778486035371960640,0.09999999999999999,0.0
1778486035472741253,0.09999999999999999,0.0
1778486035573575826,0.09999999999999999,0.0
1778486035674519088,0.09999999999999999,0.0
1778486035775385645,0.09999999999999999,0.0
1778486035876045982,0.09999999999999999,0.0
1778486035976657761,0.09999999999999999,0.0
1778486036077284939,0.09999999999999999,0.0
1778486036178286630,0.09999999999999999,0.0
1778486036279038108,0.09999999999999999,0.0
1778486036379983392,0.09999999999999999,0.0
1778486036480727780,0.09999999999999999,0.0
1778486036581618176,0.09999999999999999,0.0
1778486036682596304,0.09999999999999999,0.0
1778486036783555827,0.09999999999999999,0.0
1778486036832042532,0.105,0.0
1778486036932672677,0.10999999999999999,0.0
1778486037033459012,0.10999999999999999,0.0
1778486037134165426,0.10999999999999999,0.0
1778486037234798314,0.10999999999999999,0.0
1778486037335504240,0.10999999999999999,0.0
1778486037436155670,0.10999999999999999,0.0
1778486037536810440,0.10999999999999999,0.0
1778486037637598439,0.10999999999999999,0.0
1778486037738194730,0.10999999999999999,0.0
1778486037839084844,0.10999999999999999,0.0
1778486037939951919,0.10999999999999999,0.0
1778486038040529326,0.10999999999999999,0.0
1778486038141620225,0.10999999999999999,0.0
1778486038242394995,0.10999999999999999,0.0
1778486038343096892,0.10999999999999999,0.0
1778486038443901238,0.10999999999999999,0.0
1778486038544740601,0.10999999999999999,0.0
1778486038645627498,0.10999999999999999,0.0
1778486038746540602,0.10999999999999999,0.0
1778486038847246291,0.10999999999999999,0.0
1778486038947851844,0.10999999999999999,0.0
1778486039048602650,0.10999999999999999,0.0
1778486039149342097,0.10999999999999999,0.0
1778486039249838554,0.10999999999999999,0.0
1778486039350562557,0.10999999999999999,0.0
1778486039451420868,0.10999999999999999,0.0
1778486039552298286,0.10999999999999999,0.0
1778486039652994789,0.10999999999999999,0.0
1778486039753832937,0.10999999999999999,0.0
1778486039854709385,0.10999999999999999,0.0
1778486039955613040,0.10999999999999999,0.0
1778486040056406793,0.10999999999999999,0.0
1778486040157203491,0.10999999999999999,0.0
1778486040257870384,0.10999999999999999,0.0
1778486040358664009,0.10999999999999999,0.0
1778486040459447479,0.10999999999999999,0.0
1778486040560297850,0.10999999999999999,0.0
1778486040661099868,0.10999999999999999,0.0
1778486040761708643,0.10999999999999999,0.0
1778486040862561735,0.10999999999999999,0.0
1778486040963527270,0.10999999999999999,0.0
1778486041064423784,0.10999999999999999,0.0
1778486041165250353,0.10999999999999999,0.0
1778486041265943329,0.10999999999999999,0.0
1778486041366794394,0.10999999999999999,0.0
1778486041467702097,0.10999999999999999,0.0
1778486041568481321,0.10999999999999999,0.0
1778486041669232076,0.10999999999999999,0.0
1778486041770097027,0.10999999999999999,0.0
1778486041871017241,0.10999999999999999,0.0
1778486041971823055,0.10999999999999999,0.0
1778486042072473566,0.10999999999999999,0.0
1778486042173211911,0.10999999999999999,0.0
1778486042274023527,0.10999999999999999,0.0
1778486042374893475,0.10999999999999999,0.0
1778486042475677366,0.10999999999999999,0.0
1778486042576355373,0.10999999999999999,0.0
1778486042677255057,0.10999999999999999,0.0
1778486042778296393,0.10999999999999999,0.0
1778486042878914817,0.10999999999999999,0.0
1778486042979672354,0.10999999999999999,0.0
1778486043080455240,0.10999999999999999,0.0
1778486043181152868,0.10999999999999999,0.0
1778486043281663118,0.10999999999999999,0.0
1778486043382474698,0.10999999999999999,0.0
1778486043483137470,0.10999999999999999,0.0
1778486043583742219,0.10999999999999999,0.0
1778486043684402389,0.10999999999999999,0.0
1778486043785150950,0.10999999999999999,0.0
1778486043885793988,0.10999999999999999,0.0
1778486043986521627,0.10999999999999999,0.0
1778486044087498543,0.10999999999999999,0.0
1778486044188449833,0.10999999999999999,0.0
1778486044289321041,0.10999999999999999,0.0
1778486044390222793,0.10999999999999999,0.0
1778486044491176548,0.10999999999999999,0.0
1778486044592057284,0.10999999999999999,0.0
1778486044692875469,0.10999999999999999,0.0
1778486044793702738,0.10999999999999999,0.0
1778486044894510929,0.10999999999999999,0.0
1778486044995223079,0.10999999999999999,0.0
1778486045095970714,0.10999999999999999,0.0
1778486045196865429,0.10999999999999999,0.0
1778486045297030387,0.10999999999999999,0.0
1778486045397709024,0.10999999999999999,0.0
1778486045498256018,0.10999999999999999,0.0
1778486045598774492,0.10999999999999999,0.0
1778486045699585835,0.10999999999999999,0.0
1778486045800124907,0.10999999999999999,0.0
1778486045900760339,0.10999999999999999,0.0
1778486046001497250,0.10999999999999999,0.0
1778486046102130611,0.10999999999999999,0.0
1778486046202616972,0.10999999999999999,0.0
1778486046303339421,0.10999999999999999,0.0
1778486046404042249,0.10999999999999999,0.0
1778486046504697085,0.10999999999999999,0.0
1778486046605403594,0.10999999999999999,0.0
1778486046706089223,0.10999999999999999,0.0
1778486046806640997,0.10999999999999999,0.0
1778486046907324453,0.10999999999999999,0.0
1778486047007984287,0.10999999999999999,0.0
1778486047108876580,0.10999999999999999,0.0
1778486047209481442,0.10999999999999999,0.0
1778486047310184016,0.10999999999999999,0.0
1778486047410775192,0.10999999999999999,0.0
1778486047511383351,0.10999999999999999,0.0
1778486047612062235,0.10999999999999999,0.0
1778486047712668442,0.10999999999999999,0.0
1778486047813318255,0.10999999999999999,0.0
1778486047913866729,0.10999999999999999,0.0
1778486048014569923,0.10999999999999999,0.0
1778486048115240099,0.10999999999999999,0.0
1778486048215837756,0.10999999999999999,0.0
1778486048316503502,0.10999999999999999,0.0
1778486048417183065,0.10999999999999999,0.0
1778486048517618738,0.10999999999999999,0.0
1778486048618242456,0.10999999999999999,0.0
1778486048718978775,0.10999999999999999,0.0
1778486048819613616,0.10999999999999999,0.0
1778486048920227470,0.10999999999999999,0.0
1778486049020815101,0.10999999999999999,0.0
1778486049121553359,0.10999999999999999,0.0
1778486049222047532,0.10999999999999999,0.0
1778486049322648502,0.10999999999999999,0.0
1778486049423381785,0.10999999999999999,0.0
1778486049523968699,0.10999999999999999,0.0
1778486049624671763,0.10999999999999999,0.0
1778486049725337894,0.10999999999999999,0.0
1778486049825881826,0.10999999999999999,0.0
1778486049926540906,0.10999999999999999,0.0
1778486050027256668,0.10999999999999999,0.0
1778486050127720742,0.10999999999999999,0.0
1778486050228523527,0.10999999999999999,0.0
1778486050329053308,0.10999999999999999,0.0
1778486050429765538,0.10999999999999999,0.0
1778486050530317422,0.10999999999999999,0.0
1778486050630821763,0.10999999999999999,0.0
1778486050731450939,0.10999999999999999,0.0
1778486050832037006,0.10999999999999999,0.0
1778486050932609196,0.10999999999999999,0.0
1778486051033282220,0.10999999999999999,0.0
1778486051133895011,0.10999999999999999,0.0
1778486051234526350,0.10999999999999999,0.0
1778486051335134575,0.10999999999999999,0.0
1778486051435699584,0.10999999999999999,0.0
1778486051536468284,0.10999999999999999,0.0
1778486051637177204,0.10999999999999999,0.0
1778486051737838128,0.10999999999999999,0.0
1778486051838458286,0.10999999999999999,0.0
1778486051939325271,0.10999999999999999,0.0
1778486052039908087,0.10999999999999999,0.0
1778486052140569825,0.10999999999999999,0.0
1778486052241166810,0.10999999999999999,0.0
1778486052341947166,0.10999999999999999,0.0
1778486052442701890,0.10999999999999999,0.0
1778486052543395247,0.10999999999999999,0.0
1778486052643947733,0.10999999999999999,0.0
1778486052744795849,0.10999999999999999,0.0
1778486052845497390,0.10999999999999999,0.0
1778486052946236381,0.10999999999999999,0.0
1778486053046791965,0.10999999999999999,0.0
1778486053147570400,0.10999999999999999,0.0
1778486053248236469,0.10999999999999999,0.0
1778486053348841000,0.10999999999999999,0.0
1778486053449565264,0.10999999999999999,0.0
1778486053550215490,0.10999999999999999,0.0
1778486053650864623,0.10999999999999999,0.0
1778486053751629711,0.10999999999999999,0.0
1778486053852286996,0.10999999999999999,0.0
1778486053952895240,0.10999999999999999,0.0
1778486054053574171,0.10999999999999999,0.0
1778486054154205407,0.10999999999999999,0.0
1778486054254786216,0.10999999999999999,0.0
1778486054355573615,0.10999999999999999,0.0
1778486054456158578,0.10999999999999999,0.0
1778486054556819387,0.10999999999999999,0.0
1778486054657570936,0.10999999999999999,0.0
1778486054758278294,0.10999999999999999,0.0
1778486054858973749,0.10999999999999999,0.0
1778486054959684303,0.10999999999999999,0.0
1778486055060373081,0.10999999999999999,0.0
1778486055160972559,0.10999999999999999,0.0
1778486055261732010,0.10999999999999999,0.0
1778486055362489043,0.10999999999999999,0.0
1778486055463069526,0.10999999999999999,0.0
1778486055564019399,0.10999999999999999,0.0
1778486055664621104,0.10999999999999999,0.0
1778486055765361569,0.10999999999999999,0.0
1778486055866235817,0.10999999999999999,0.0
1778486055967034728,0.10999999999999999,0.0
1778486056067866001,0.10999999999999999,0.0
1778486056168589664,0.10999999999999999,0.0
1778486056269358079,0.10999999999999999,0.0
1778486056370178096,0.10999999999999999,0.0
1778486056470940933,0.10999999999999999,0.0
1778486056571698572,0.10999999999999999,0.0
1778486056672333839,0.10999999999999999,0.0
1778486056773170221,0.10999999999999999,0.0
1778486056873622024,0.10999999999999999,0.0
1778486056974226469,0.10999999999999999,0.0
1778486057074962454,0.10999999999999999,0.0
1778486057175559871,0.10999999999999999,0.0
1778486057276258771,0.10999999999999999,0.0
1778486057376376074,0.10999999999999999,0.0
1778486057477137602,0.10999999999999999,0.0
1778486057577854712,0.10999999999999999,0.0
1778486057678364009,0.10999999999999999,0.0
1778486057779089723,0.10999999999999999,0.0
1778486057879705122,0.10999999999999999,0.0
1778486057979898646,0.10999999999999999,0.0
1778486058080608484,0.10999999999999999,0.0
1778486058180969326,0.10999999999999999,0.0
1778486058281816457,0.10999999999999999,0.0
1778486058382446708,0.10999999999999999,0.0
1778486058483057625,0.10999999999999999,0.0
1778486058583638528,0.10999999999999999,0.0
1778486058684268025,0.10999999999999999,0.0
1778486058784839848,0.10999999999999999,0.0
1778486058885458446,0.10999999999999999,0.0
1778486058986061289,0.10999999999999999,0.0
1778486059086768968,0.10999999999999999,0.0
1778486059187520262,0.10999999999999999,0.0
1778486059287602742,0.10999999999999999,0.0
1778486059388353582,0.10999999999999999,0.0
1778486059488914370,0.10999999999999999,0.0
1778486059589629264,0.10999999999999999,0.0
1778486059690310847,0.10999999999999999,0.0
1778486059790898949,0.10999999999999999,0.0
1778486059891545370,0.10999999999999999,0.0
1778486059992218333,0.10999999999999999,0.0
1778486060092767040,0.10999999999999999,0.0
1778486060193539877,0.10999999999999999,0.0
1778486060294122121,0.10999999999999999,0.0
1778486060394865369,0.10999999999999999,0.0
1778486060495624051,0.10999999999999999,0.0
1778486060596280424,0.10999999999999999,0.0
1778486060696799772,0.10999999999999999,0.0
1778486060797609695,0.10999999999999999,0.0
1778486060898182765,0.10999999999999999,0.0
1778486060998772832,0.10999999999999999,0.0
1778486061099548719,0.10999999999999999,0.0
1778486061200422236,0.10999999999999999,0.0
1778486061300403237,0.10999999999999999,0.0
1778486061401225630,0.10999999999999999,0.0
1778486061501805568,0.10999999999999999,0.0
1778486061602502338,0.10999999999999999,0.0
1778486061703053384,0.10999999999999999,0.0
1778486061803733647,0.10999999999999999,0.0
1778486061904583184,0.10999999999999999,0.0
1778486062005032565,0.10999999999999999,0.0
1778486062105308457,0.10999999999999999,0.0
1778486062206072062,0.10999999999999999,0.0
1778486062306759029,0.10999999999999999,0.0
1778486062407006053,0.10999999999999999,0.0
1778486062507755335,0.10999999999999999,0.0
1778486062608383014,0.10999999999999999,0.0
1778486062709026946,0.10999999999999999,0.0
1778486062809684497,0.10999999999999999,0.0
1778486062910287654,0.10999999999999999,0.0
1778486063010807306,0.10999999999999999,0.0
1778486063111048901,0.10999999999999999,0.0
1778486063211733805,0.10999999999999999,0.0
1778486063311898135,0.10999999999999999,0.0
1778486063412712713,0.10999999999999999,0.0
1778486063513301771,0.10999999999999999,0.0
1778486063613963692,0.10999999999999999,0.0
1778486063714648454,0.10999999999999999,0.0
1778486063815279088,0.10999999999999999,0.0
1778486063915961351,0.10999999999999999,0.0
1778486064016722549,0.10999999999999999,0.0
1778486064117426855,0.10999999999999999,0.0
1778486064217382554,0.10999999999999999,0.0
1778486064317730308,0.10999999999999999,0.0
1778486064418356260,0.10999999999999999,0.0
1778486064519086959,0.10999999999999999,0.0
1778486064619666882,0.10999999999999999,0.0
1778486064720412036,0.10999999999999999,0.0
1778486064821027831,0.10999999999999999,0.0
1778486064921674835,0.10999999999999999,0.0
1778486065022223775,0.10999999999999999,0.0
1778486065122903887,0.10999999999999999,0.0
1778486065223486878,0.10999999999999999,0.0
1778486065323703760,0.10999999999999999,0.0
1778486065424000961,0.10999999999999999,0.0
1778486065524405899,0.10999999999999999,0.0
1778486065624731970,0.10999999999999999,0.0
1778486065725046522,0.10999999999999999,0.0
1778486065825788352,0.10999999999999999,0.0
1778486065926346611,0.10999999999999999,0.0
1778486066027023275,0.10999999999999999,0.0
1778486066127758006,0.10999999999999999,0.0
1778486066228459719,0.10999999999999999,0.0
1778486066329131252,0.10999999999999999,0.0
1778486066429720877,0.10999999999999999,0.0
1778486066530334812,0.10999999999999999,0.0
1778486066630846365,0.10999999999999999,0.0
1778486066731659721,0.10999999999999999,0.0
1778486066832288120,0.10999999999999999,0.0
1778486066932439192,0.10999999999999999,0.0
1778486067033263521,0.10999999999999999,0.0
1778486067134218900,0.10999999999999999,0.0
1778486067234969630,0.10999999999999999,0.0
1778486067335793160,0.10999999999999999,0.0
1778486067357011691,0.10999999999999999,-0.05
1778486067457228627,0.10999999999999999,-0.1
1778486067557892859,0.10999999999999999,-0.1
1778486067658574630,0.10999999999999999,-0.1
1778486067759274732,0.10999999999999999,-0.1
1778486067859800444,0.10999999999999999,-0.1
1778486067948210788,0.10999999999999999,-0.05
1778486068048854715,0.10999999999999999,0.0
1778486068149554767,0.10999999999999999,0.0
1778486068250254799,0.10999999999999999,0.0
1778486068350773543,0.10999999999999999,0.0
1778486068451417975,0.10999999999999999,0.0
1778486068552054207,0.10999999999999999,0.0
1778486068652582960,0.10999999999999999,0.0
1778486068753251392,0.10999999999999999,0.0
1778486068854025410,0.10999999999999999,0.0
1778486068954720838,0.10999999999999999,0.0
1778486069055300497,0.10999999999999999,0.0
1778486069155894578,0.10999999999999999,0.0
1778486069256568828,0.10999999999999999,0.0
1778486069357178353,0.10999999999999999,0.0
1778486069457820215,0.10999999999999999,0.0
1778486069558475387,0.10999999999999999,0.0
1778486069659120693,0.10999999999999999,0.0
1778486069759722505,0.10999999999999999,0.0
1778486069860285285,0.10999999999999999,0.0
1778486069961201889,0.10999999999999999,0.0
1778486070061850297,0.10999999999999999,0.0
1778486070162513106,0.10999999999999999,0.0
1778486070263079908,0.10999999999999999,0.0
1778486070363605755,0.10999999999999999,0.0
1778486070464537897,0.10999999999999999,0.0
1778486070565441057,0.10999999999999999,0.0
1778486070666327212,0.10999999999999999,0.0
1778486070767298615,0.10999999999999999,0.0
1778486070868211802,0.10999999999999999,0.0
1778486070968884573,0.10999999999999999,0.0
1778486071069726844,0.10999999999999999,0.0
1778486071170399059,0.10999999999999999,0.0
1778486071271064245,0.10999999999999999,0.0
1778486071371857138,0.10999999999999999,0.0
1778486071472554402,0.10999999999999999,0.0
1778486071573499591,0.10999999999999999,0.0
1778486071674365950,0.10999999999999999,0.0
1778486071775213104,0.10999999999999999,0.0
1778486071875998890,0.10999999999999999,0.0
1778486071976826927,0.10999999999999999,0.0
1778486072077530651,0.10999999999999999,0.0
1778486072178312066,0.10999999999999999,0.0
1778486072278969532,0.10999999999999999,0.0
1778486072379227384,0.10999999999999999,0.0
1778486072480031936,0.10999999999999999,0.0
1778486072580728879,0.10999999999999999,0.0
1778486072681449263,0.10999999999999999,0.0
1778486072782046181,0.10999999999999999,0.0
1778486072882637034,0.10999999999999999,0.0
1778486072983124181,0.10999999999999999,0.0
1778486073083795241,0.10999999999999999,0.0
1778486073184361816,0.10999999999999999,0.0
1778486073285024325,0.10999999999999999,0.0
1778486073385661080,0.10999999999999999,0.0
1778486073486319390,0.10999999999999999,0.0
1778486073586966104,0.10999999999999999,0.0
1778486073687724896,0.10999999999999999,0.0
1778486073788240665,0.10999999999999999,0.0
1778486073889041134,0.10999999999999999,0.0
1778486073989801820,0.10999999999999999,0.0
1778486074090465623,0.10999999999999999,0.0
1778486074191159345,0.10999999999999999,0.0
1778486074291766704,0.10999999999999999,0.0
1778486074392544846,0.10999999999999999,0.0
1778486074493224725,0.10999999999999999,0.0
1778486074593979860,0.10999999999999999,0.0
1778486074694708289,0.10999999999999999,0.0
1778486074795320217,0.10999999999999999,0.0
1778486074895987081,0.10999999999999999,0.0
1778486074996796007,0.10999999999999999,0.0
1778486075097327890,0.10999999999999999,0.0
1778486075198056951,0.10999999999999999,0.0
1778486075298742256,0.10999999999999999,0.0
1778486075399369724,0.10999999999999999,0.0
1778486075500133575,0.10999999999999999,0.0
1778486075600809585,0.10999999999999999,0.0
1778486075701490353,0.10999999999999999,0.0
1778486075802053801,0.10999999999999999,0.0
1778486075902737967,0.10999999999999999,0.0
1778486076003400376,0.10999999999999999,0.0
1778486076104076793,0.10999999999999999,0.0
1778486076205037487,0.10999999999999999,0.0
1778486076305689259,0.10999999999999999,0.0
1778486076406498980,0.10999999999999999,0.0
1778486076507270414,0.10999999999999999,0.0
1778486076607965028,0.10999999999999999,0.0
1778486076708736478,0.10999999999999999,0.0
1778486076809404530,0.10999999999999999,0.0
1778486076910222158,0.10999999999999999,0.0
1778486077010888949,0.10999999999999999,0.0
1778486077111723604,0.10999999999999999,0.0
1778486077212556177,0.10999999999999999,0.0
1778486077313165994,0.10999999999999999,0.0
1778486077414045591,0.10999999999999999,0.0
1778486077514688730,0.10999999999999999,0.0
1778486077615594598,0.10999999999999999,0.0
1778486077716210924,0.10999999999999999,0.0
1778486077816881045,0.10999999999999999,0.0
1778486077917650246,0.10999999999999999,0.0
1778486078018314236,0.10999999999999999,0.0
1778486078119094625,0.10999999999999999,0.0
1778486078219745207,0.10999999999999999,0.0
1778486078320314211,0.10999999999999999,0.0
1778486078420967573,0.10999999999999999,0.0
